id,name,name_bn,name_en,category,subtype,latitude,longitude,district,address,phone,website,opening_hours,wheelchair,source,source_url
osm:node:7138660307,Dr. Norman Tunnel Hospital,,,emergency,hospital,25.444011,92.198903,West Jaintia Hills,"Near Thomas Jones Synod College, Moosalynkat",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7138660307
osm:node:7666886959,Dr. P K Saha Hospital & Research Centre,,,emergency,hospital,26.3218232,89.4458846,Cooch Behar,"Silver Jubilee Road, Cooch Behar",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7666886959
osm:node:13523384155,Dr. P.C. Deka,,,emergency,clinic,26.1238342,91.804075,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13523384155
osm:node:7537159854,Dr. Pradip Baruah Clinic,,,emergency,clinic,26.626133,92.7840247,Sonitpur,"Cotton Road, Bhairabpad, Tezpur",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7537159854
osm:node:7541546141,Dr. Pradipta Sanker Guha Children's Clinic,,,emergency,clinic,26.1596985,91.6856538,Kamrup Metropolitan,"First Floor, Anandanagar, Adabari Tiniali Pandu Port Road , Guwahati",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7541546141
osm:node:4331663684,Dr. Priyanka Aziz Chamber(ডাঃ প্রিয়াংকা আজিজ চেম্বার),,,emergency,hospital,23.8155046,90.3740054,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4331663684
osm:node:7153386839,Dr. Ravi Boro Civil Hospital,,,emergency,hospital,26.664079,91.340726,Baksa,Mushalpur,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7153386839
osm:node:4363391768,Dr. Refayetullah Eye Care Center,,,emergency,clinic,23.7402722,90.3828392,,,,,Su-Th 10:00-08:00,,OpenStreetMap,https://www.openstreetmap.org/node/4363391768
osm:node:11876057737,Dr. Sanaullah Dental,,,emergency,clinic,23.7476095,90.4300324,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11876057737
osm:node:7532769947,Dr. Sartazuddin Clinic,,,emergency,clinic,26.4936496,90.5484137,Bongaigaon,"Bus Stand Road, Gurunanak Nagar, Bongaigaon",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7532769947
osm:node:7537159749,"Dr. Satyajit Boarh, Bone & Joint Clinic",,,emergency,clinic,26.6389017,92.7833173,Sonitpur,"Murha Teteli, Basantipur, Tezpur",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7537159749
osm:node:7532769985,Dr. Shalini Bhasin's Navjeevan Clinic,,,emergency,clinic,26.4670602,90.5613926,Bongaigaon,"Main Road, Mayapuri, Bongaigaon",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7532769985
osm:node:7532769955,Dr. Shalini's Navjeevan Clinic,,,emergency,clinic,26.4685312,90.5607376,Bongaigaon,"Main Road, Borpara, Mayapuri, Bongaigaon",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7532769955
osm:node:12883402865,Dr. Sharups Arthroscopy And Arthroplasty Clinic,,,emergency,clinic,24.8290367,89.3777396,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12883402865
osm:node:7540578857,Dr. Subhasish's Diabetes Clinic,,,emergency,clinic,24.8680157,92.3649507,Karimganj,"Rc Das Road, Karimganj",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7540578857
osm:node:7537159767,Dr..Tamuli Chamber Eye,,,emergency,clinic,26.6270332,92.7899334,Sonitpur,"Tezpur Main Road, Kacharigaon, Mahabhairab, Tezpur",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7537159767
osm:relation:13657576,Dr.Bidhan Chandra Roy Hospital,,,emergency,hospital,22.0629234,88.0361075,East Medinipur,"Banbishnupur, Balughata",,,,,OpenStreetMap,https://www.openstreetmap.org/relation/13657576
osm:node:7532769928,Dr.Debmoy Sanyal Clinic,,,emergency,clinic,26.020138,89.990816,Dhubri,"Guru Teg Bahadur Road, Boro Bazar, Dhubri",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7532769928
osm:node:13114469435,"Dr.Dil Afroza Memorial Hospital, Hospital",,,emergency,hospital,25.7779647,88.8888337,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13114469435
osm:node:7537159785,Dr.Indu Bhusan Clinic,,,emergency,clinic,26.355186,92.6858202,Nagaon,"E Amolapatty, Nagaon",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7537159785
osm:node:6968440903,Dr.Md.Iqbal Hamid,,,emergency,clinic,23.7666636,90.358059,,2,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6968440903
osm:node:6968440888,Dr.Md.Najim Uddin,,,emergency,clinic,23.7631355,90.35478,,11,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6968440888
osm:node:7541546224,Dr.S. Chakravarty Orthopaedic & Physiotherapy Clinic,,,emergency,clinic,26.1731559,91.7488239,Kamrup Metropolitan,"R.K. Tower, Ak Azad Road, Tiniali, Rehabari",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7541546224
osm:node:7071466623,Dr.Sarkar Day Eye Care,,,emergency,hospital,22.7240642,88.4743533,North 24 Parganas,"Astha Apartment, Surendranath Road,Nabapally, Barasat",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7071466623
osm:way:840877829,Drbachati Sub Health Centre,,,emergency,hospital,21.8285559,88.306758,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/840877829
osm:node:7065687779,Dreamland Nursing Home (Only Kolkata Police),,,emergency,clinic,22.5997447,88.3720238,Kolkata,"2, Nayratna Lane",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7065687779
osm:node:7537681046,Dristi Eye Clinic,,,emergency,clinic,26.1808273,91.7733903,Kamrup Metropolitan,"252, Rajgarh, By Lane Number 6, Near Ikon College, Sarania Hills, Guwahati",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7537681046
osm:node:7062316904,Dristi Eye Foundation,,,emergency,hospital,22.5816657,88.3197241,Howrah,"5/7 Halder Para Lane,Naora",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7062316904
osm:node:7054076835,Dristi Nursing Home,,,emergency,clinic,24.9961841,88.1424744,Malda,K.J Sanyal Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7054076835
osm:node:12651846161,"Dubai Hospital BD, Hospital",,,emergency,hospital,24.7670343,89.9265827,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12651846161
osm:node:7150731838,Dudhnoi (F.R.U),,,emergency,hospital,25.9829392,90.7895475,Goalpara,"Rangjuli, Near NH 37, Dudhnoi Sector, Near Dudhnoi river",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7150731838
osm:node:7065868653,Dum Dum Eye Microsurgery Centre,,,emergency,hospital,22.6300129,88.3853162,Kolkata,"5/1/1C, Kalicharan Seth Lane",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7065868653
osm:way:1044251645,Dum Dum Municipal Specialized Hospital and Cancer Research Centre,,,emergency,hospital,22.6390316,88.4150925,,Harimohan Dutta Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1044251645
osm:node:9579051357,Dumuria Janata Hospital,,,emergency,hospital,22.8075199,89.4181814,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9579051357
osm:node:2343395385,Dumuria Upazila Health Complex,,,emergency,hospital,22.8099927,89.4105622,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2343395385
osm:node:7668176329,Duncan Gleneagles Hospitals,,,emergency,hospital,22.5331915,88.3590386,Kolkata,"Leela Roy Sarani, Ballygunge",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176329
osm:node:7153254987,Duni Model Hospital,,,emergency,hospital,26.4604684,91.8283762,Darrang,Sipajhar Duni Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7153254987
osm:node:2352337332,Dupchachia Upazila Health Complex,,,emergency,hospital,24.8758068,89.1717127,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2352337332
osm:way:356338238,Durgapur Fire Station,,,emergency,fire_station,25.1256112,90.6851754,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/356338238
osm:node:2332856882,Durgapur Upazila Health Complex,,,emergency,hospital,25.1279521,90.6780243,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2332856882
osm:node:5894705971,Dust Health Center,,,emergency,clinic,22.3083588,89.8474762,Bagerhat,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5894705971
osm:node:7541546190,Dutta Eye Treatment Center,,,emergency,clinic,26.2653123,91.6996393,Kamrup,"Dhopatari Bazar, Rail Gate, Changsari",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7541546190
osm:node:12888185712,Duttanagar Mental Health Centre,,,emergency,hospital,22.6287036,88.3929859,,Duttanagar,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12888185712
osm:way:1199283547,Duttapukur Police Station,দত্তপুকুর থানা,,emergency,police,22.7698443,88.5227704,North 24 Parganas,,+91-033-25364089,https://www.barasatpolicedistrict.in/home/police-station.php?search_key=3,,,OpenStreetMap,https://www.openstreetmap.org/way/1199283547
osm:node:7065697991,Duttapukur Seva Sadan and Maternity Home,,,emergency,hospital,22.7654344,88.5543886,North 24 Parganas,"Duttapukur,Chaltaberia",,https://sevasadanduttapukur.com/,,,OpenStreetMap,https://www.openstreetmap.org/node/7065697991
osm:node:7199853299,Dwariknagar Rural Hospital,,,emergency,hospital,21.71951,88.254565,South 24 Parganas,Dwariknagar,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7199853299
osm:node:7153386813,Dwarkuchi State Dispensary,,,emergency,clinic,26.5353098,91.5964363,Baksa,"Rangia Tamulpur Road, Vill-Dwarkuchi, near Highway",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7153386813
osm:node:7541546189,Dynamic Physiotherapy Centre,,,emergency,clinic,26.1720356,91.7391477,Kamrup Metropolitan,"Athgaon, Guwahati",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7541546189
osm:node:6913293236,E M M Hospital And Research Centre,,,emergency,hospital,26.6218315,92.7955672,Sonitpur,Ranu Singh Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6913293236
osm:way:385519425,E.P.I. Tikadan Kendro,,,emergency,clinic,23.7547384,90.4101811,,"Noyatola, Bara Maghbazar",,,,,OpenStreetMap,https://www.openstreetmap.org/way/385519425
osm:node:7621605929,ECHS Polyclinic,,,emergency,clinic,23.8808017,91.2934195,West Tripura,"Salbagan, Agartala",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7621605929
osm:node:7668176282,ECHS Polyclinic,,,emergency,clinic,22.5756826,88.4246568,Kolkata,"EM Block, Sector V, Bidhannagar",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176282
osm:node:7668176343,ECHS Polyclinic,,,emergency,clinic,23.3875109,88.4979251,Nadia,Krishnanagar,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176343
osm:way:1212709778,EHC Hospital,,,emergency,hospital,25.0298601,88.1606406,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1212709778
osm:node:7051128544,EMLC Eye Microsurgery and Laser Centre,,,emergency,hospital,22.9131363,88.3968477,Hooghly,"Near Old Launch Ghat, Barabazar,P.O.Chinsura",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7051128544
osm:node:7537159830,ENT Specialist,,,emergency,clinic,26.3515827,92.6753032,Nagaon,"Near Haibargaon Town Out Post, Haibargaon, Nagaon",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7537159830
osm:node:5909299474,EPI Tika Kendra Chowkider Bari,,,emergency,clinic,22.7332671,90.6518626,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5909299474
osm:node:5983449617,EPI Tika Kendra Chowkider Bari,,,emergency,clinic,22.7332919,90.6518841,Bhola,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5983449617
osm:node:5105452623,EPZ police Station,,EPZ police Station,emergency,police,22.2917263,91.7826689,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5105452623
osm:node:4834257106,"ESI HOSPITAL, SEALDAH",,,emergency,hospital,22.5728574,88.3730073,,Acharya Jagadish Chandra Bose Road,,,,yes,OpenStreetMap,https://www.openstreetmap.org/node/4834257106
osm:node:7668176306,ESI Hospital,,,emergency,hospital,22.6765561,88.3735885,North 24 Parganas,"1, Graham Road, Kamarhati",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176306
osm:node:7668176311,ESI Hospital,,,emergency,hospital,22.4652166,88.1678893,South 24 Parganas,"Nishchintapur, Budge Budge, Maheshtala",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176311
osm:node:7668176323,ESI Hospital,,,emergency,hospital,22.810439,88.352687,Hooghly,"Grand Trunk Road, Gourhati",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176323
osm:node:7668176333,ESI Hospital,,,emergency,hospital,22.752594,88.331802,Hooghly,"G.T. Road, Mullick Para, Hooghly, Serampore",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176333
osm:node:7668176341,ESI Hospital,,,emergency,hospital,22.637624,88.327889,Howrah,P.O. Sapuipara,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176341
osm:way:1222293080,ESI Hospital,,,emergency,hospital,22.4930378,88.2194692,South 24 Parganas,"Pulkhali Village Doulatpur Post Office, Vivekananda Pally, Kolkata",,,,,OpenStreetMap,https://www.openstreetmap.org/way/1222293080
osm:way:191033307,ESI Hospital Maniktala,,,emergency,hospital,22.5856693,88.3924545,,CIT Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/191033307
osm:way:491293458,ESI OFFICE,,,emergency,hospital,22.5727961,88.3734874,,Acharya Jagadish Chandra Bose Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/491293458
osm:node:7668176316,ESIC Center,,,emergency,hospital,22.366338,88.432027,South 24 Parganas,"Brick Field Road, Masterpara, Subuddhipur, Baruipur",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176316
osm:node:7051121743,EVES Clinic Nursing Home,,,emergency,clinic,22.6184713,88.392064,Kolkata,"14,F/1A,Dum Dum Road",,https://evesclinic.in/,,,OpenStreetMap,https://www.openstreetmap.org/node/7051121743
osm:node:7071685705,East Calcutta Clinic and Nursing Home,,,emergency,clinic,22.5636355,88.3955385,Kolkata,"Hem Chandra Naskar Road , Phoolbagan, Beliaghata",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7071685705
osm:node:7069112434,East End Nursing Home,,,emergency,hospital,22.5410414,88.3618113,Kolkata,"14, Circus Avenue",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7069112434
osm:node:6913288141,East End Nursing Home and Research Institute,,,emergency,clinic,26.1836896,91.7848626,Kamrup,"Mrd Road, Bamunimaidan",,,,,OpenStreetMap,https://www.openstreetmap.org/node/6913288141
osm:node:6122732989,East Kalabagi gazibari Community Clinic,,,emergency,clinic,22.4368353,89.4469902,Khulna,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6122732989
osm:node:5894705974,East Khada Animal Hospital,,,emergency,hospital,22.3102298,89.8405775,Bagerhat,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5894705974
osm:node:2895202033,East West Medical College and Hospital,,,emergency,hospital,23.8941807,90.3766464,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2895202033
osm:node:3889036052,Eastern Medical College & Hospital,,,emergency,hospital,23.4789692,91.0731361,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3889036052
osm:node:7668176326,Eastern Railway Hospital,,,emergency,hospital,22.6258785,88.3433229,Howrah,"Liluah, Howrah",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7668176326
osm:node:11378893230,Ebenezar Hospital,,,emergency,hospital,23.7311933,92.7078441,Aizawl,Tuikual Bridge,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11378893230
osm:way:641625290,Ebenezar Hospital Area,,,emergency,hospital,23.7313308,92.7078652,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/641625290
osm:node:12387673202,Ecb specialized Eye hospital,,,emergency,hospital,23.822045,90.3930214,,ECB Chattar,+8801300744413,,,,OpenStreetMap,https://www.openstreetmap.org/node/12387673202
osm:node:7051046032,Eco Hospital and Diagnostics,,,emergency,hospital,22.7239238,88.4926146,North 24 Parganas,"111/1,Jessore Road,Barasat",03325840452;25840452,ecohospital.co.in,,,OpenStreetMap,https://www.openstreetmap.org/node/7051046032
osm:node:1189036467,Eden Hospital,,Eden Hospital,emergency,hospital,22.5727398,88.3600196,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/1189036467
osm:node:3732862292,Eden Multicare Hospital,,,emergency,hospital,23.7472931,90.3702313,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3732862292
osm:node:7666886980,Edific Health Care Hospital,,,emergency,hospital,24.9994853,88.1488532,Malda,"South Baluchar, English Bazar",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7666886980
osm:node:13096228312,"Ekarchali FWC, Hospital",,,emergency,hospital,25.8116056,89.0826039,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13096228312
osm:node:7051040667,Ekbalpur Nursing Home Pvt Ltd,,,emergency,clinic,22.534884,88.3250094,Kolkata,"9, Ibrahim Road",03371440909,https://www.ekbalpurnursinghome.org/,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/7051040667
osm:node:12819282525,"Ekota And Bondhon General Pvt Hospital, Hospital",,,emergency,hospital,25.0192025,90.0223092,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12819282525
osm:node:9596531111,Ekota Diagonestics Center,,,emergency,clinic,25.7647334,89.2323159,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9596531111
osm:node:3711760126,Ekota Hospital,,,emergency,clinic,23.1678178,89.2094689,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3711760126
osm:node:12440466828,Ekuria General Hospital,,,emergency,hospital,23.6823426,90.4178506,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12440466828
osm:node:2342005239,Ekushe Hospital,,,emergency,hospital,22.3661028,91.833482,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2342005239
osm:node:5031604362,"Ekushey Hospital,Mirzapul(OS)",,,emergency,hospital,22.3660705,91.8334146,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5031604362
osm:node:12592914855,"Elasin Union Health and Family Welfare Centre, Hospital",,,emergency,hospital,24.1383886,89.899443,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12592914855
osm:node:4462990593,Electricity Tower,,Electricity Tower,emergency,police,22.4620524,90.3837514,,Barisal - Dumki - Bauphal Highway,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4462990593
osm:node:4463102490,Electricity Tower,,Electricity Tower,emergency,police,22.4620478,90.3841033,,Barisal - Dumki - Bauphal Highway,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4463102490
osm:node:4463108589,Electricity Tower,,Electricity Tower,emergency,police,22.4626518,90.3824034,,Barisal - Dumki - Bauphal Highway,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4463108589
osm:node:12393557433,"Elenga Clinic And Nursing Home, Hospital",,,emergency,hospital,24.335435,89.9253127,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12393557433
osm:node:12397599889,"Elenga Family Care Diagnostic Centre, Hospital",,,emergency,hospital,24.3356258,89.9247483,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12397599889
osm:node:11843970692,"Elias Ahmed Chowdhury Trauma Center, Hospital, Daulatpur, Shibchar",,,emergency,hospital,23.3885602,90.1262641,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11843970692
